content,subject,topic,source_file,difficulty,word_count,complexity_score
"no: 1 | topic: Atom | description: Atom: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Atom,chemistry_topics_1000_unique.csv,easy,24,1.0
Property: O(1) access, append amortized O(1) for dynamic arrays.",cs,Index Compression with Difference Array,cs_topics_1000_unique_improved_examples.csv,medium,58,1.0
"no: 785 | topic: Index Compression on Trees | description: Index Compression on Trees: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression on Trees,cs_topics_1000_unique_improved_examples.csv,medium,52,1.0
"no: 786 | topic: Index Compression on DAGs | description: Index Compression on DAGs: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression on DAGs,cs_topics_1000_unique_improved_examples.csv,medium,52,1.0
"no: 787 | topic: Index Compression on Grid Graphs | description: Index Compression on Grid Graphs: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression on Grid Graphs,cs_topics_1000_unique_improved_examples.csv,medium,54,1.0
"no: 788 | topic: Index Compression on Bipartite Graphs | description: Index Compression on Bipartite Graphs: key idea, when to use it, and its core properties or equations. | example: Trace: client → TCP 3-way handshake → TLS handshake → HTTP GET /items → 200 OK.
Example: rate limit with token bucket (r=10/s, burst=20) drops excess requests.",cs,Index Compression on Bipartite Graphs,cs_topics_1000_unique_improved_examples.csv,medium,57,1.0
"no: 789 | topic: Index Compression with Sweep Line | description: Index Compression with Sweep Line: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Sweep Line,cs_topics_1000_unique_improved_examples.csv,medium,54,1.0
"no: 790 | topic: Index Compression with Meet-in-the-Middle | description: Index Compression with Meet-in-the-Middle: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Meet-in-the-Middle,cs_topics_1000_unique_improved_examples.csv,medium,52,1.0
"no: 791 | topic: Index Compression with Randomization | description: Index Compression with Randomization: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Randomization,cs_topics_1000_unique_improved_examples.csv,medium,52,1.0
"no: 792 | topic: Index Compression with Amortized Analysis | description: Index Compression with Amortized Analysis: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Amortized Analysis,cs_topics_1000_unique_improved_examples.csv,hard,54,1.0
"no: 793 | topic: Index Compression with Persistence | description: Index Compression with Persistence: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Persistence,cs_topics_1000_unique_improved_examples.csv,medium,52,1.0
"no: 794 | topic: Index Compression with Space Optimization | description: Index Compression with Space Optimization: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Space Optimization,cs_topics_1000_unique_improved_examples.csv,hard,54,1.0
"no: 795 | topic: Index Compression with Parallelization (GPU) | description: Index Compression with Parallelization (GPU): key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Parallelization (GPU),cs_topics_1000_unique_improved_examples.csv,medium,54,1.0
"no: 796 | topic: Index Compression in External Memory Model | description: Index Compression in External Memory Model: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression in External Memory Model,cs_topics_1000_unique_improved_examples.csv,medium,56,1.0
"no: 797 | topic: Index Compression under Heavy-Tailed Data | description: Index Compression under Heavy-Tailed Data: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression under Heavy-Tailed Data,cs_topics_1000_unique_improved_examples.csv,medium,54,1.0
"no: 798 | topic: Index Compression at Web Scale | description: Index Compression at Web Scale: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression at Web Scale,cs_topics_1000_unique_improved_examples.csv,medium,54,1.0
"no: 799 | topic: Index Compression under Tight Latency SLOs | description: Index Compression under Tight Latency SLOs: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression under Tight Latency SLOs,cs_topics_1000_unique_improved_examples.csv,medium,56,1.0
"no: 800 | topic: Index Compression with Backpressure | description: Index Compression with Backpressure: key idea, when to use it, and its core properties or equations. | example: Trace: client → TCP 3-way handshake → TLS handshake → HTTP GET /items → 200 OK.
Example: rate limit with token bucket (r=10/s, burst=20) drops excess requests.",cs,Index Compression with Backpressure,cs_topics_1000_unique_improved_examples.csv,medium,55,1.0
"no: 801 | topic: Index Compression with Batching | description: Index Compression with Batching: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Batching,cs_topics_1000_unique_improved_examples.csv,medium,52,1.0
"no: 802 | topic: Index Compression with Circuit Breaker | description: Index Compression with Circuit Breaker: key idea, when to use it, and its core properties or equations. | example: SQL example:
CREATE INDEX idx ON orders(order_date);
SELECT * FROM orders WHERE order_date >= '2025-01-01';
Transaction: BEGIN; UPDATE balance SET amt=amt-100 WHERE id=1; COMMIT.",cs,Index Compression with Circuit Breaker,cs_topics_1000_unique_improved_examples.csv,medium,54,1.0
"no: 803 | topic: Index Compression with Retries | description: Index Compression with Retries: key idea, when to use it, and its core properties or equations. | example: Prefix tree for strings.
Example: insert 'cat','car'; search 'ca*' → {'cat','car'}. Lookup prefix O(L).",cs,Index Compression with Retries,cs_topics_1000_unique_improved_examples.csv,medium,42,1.0
"no: 804 | topic: Consensus Protocols with Segment Tree | description: Consensus Protocols with Segment Tree: key idea, when to use it, and its core properties or equations. | example: Segment tree for range queries.
Example: arr=[2,1,5,3]; range max [2,4]→max(1,5,3)=5; point update in O(log n).",cs,Consensus Protocols with Segment Tree,cs_topics_1000_unique_improved_examples.csv,medium,45,1.0
"no: 805 | topic: Consensus Protocols with Fenwick Tree | description: Consensus Protocols with Fenwick Tree: key idea, when to use it, and its core properties or equations. | example: Fenwick tree (BIT) supports prefix sums.
Example: arr=[1,2,3,4]; query(3)→1+2+3=6; update(2,+5) in O(log n).",cs,Consensus Protocols with Fenwick Tree,cs_topics_1000_unique_improved_examples.csv,medium,43,1.0
"no: 806 | topic: Consensus Protocols with Lazy Propagation | description: Consensus Protocols with Lazy Propagation: key idea, when to use it, and its core properties or equations. | example: Example: Range sum queries on arr=[2,1,5,3,4].
Build segment tree; query [2,5]→1+5+3+4=13; point update (3,+2) updates O(log n).",cs,Consensus Protocols with Lazy Propagation,cs_topics_1000_unique_improved_examples.csv,medium,47,1.0
"no: 807 | topic: Consensus Protocols with Disjoint Set Union | description: Consensus Protocols with Disjoint Set Union: key idea, when to use it, and its core properties or equations. | example: Union-Find: merges and finds components.
Example: union(1,2), union(2,3) → find(1)==find(3). Path compression + union by rank → α(n).",cs,Consensus Protocols with Disjoint Set Union,cs_topics_1000_unique_improved_examples.csv,medium,50,1.0
"no: 808 | topic: Consensus Protocols with Rolling Hash | description: Consensus Protocols with Rolling Hash: key idea, when to use it, and its core properties or equations. | example: String/prefix technique.
Example: rolling hash detects substring in O(n); difference array updates range [l,r] in O(1).",cs,Consensus Protocols with Rolling Hash,cs_topics_1000_unique_improved_examples.csv,medium,46,1.0
"no: 809 | topic: Consensus Protocols with KMP Preprocessing | description: Consensus Protocols with KMP Preprocessing: key idea, when to use it, and its core properties or equations. | example: String algo.
